time_ms	kiln
30360865.0	309.5295
30365866.0	309.7236
30370867.0	309.5269
30375868.0	309.75
30380869.0	309.53
30385870.0	309.75
30390871.0	309.75
30395872.0	309.75
30400873.0	309.75
30405874.0	309.75
30410875.0	309.75
30415876.0	309.75
30420877.0	309.75
30425878.0	309.75
30430879.0	309.75
30435880.0	309.7765
30440881.0	309.9965
30445882.0	309.7532
30450883.0	309.9964
30455884.0	309.7796
30460885.0	309.7504
30465886.0	309.9969
30470887.0	309.9968
30475888.0	310
30480889.0	309.7801
30485890.0	310
30490891.0	310
30495892.0	310
30500893.0	310
30505894.0	310
30510895.0	310
30515896.0	310
30520897.0	310
30525898.0	310.0001
30530899.0	310.2231
30535900.0	310.0269
30540901.0	310.2232
30545902.0	310.25
30550903.0	310.2231
30555904.0	310.2499
30560905.0	309.3702
30565906.0	310.25
30570907.0	310.25
30575908.0	310.25
30580909.0	310.25
30585910.0	310.2499
30590911.0	310.25
30595912.0	310.25
30600913.0	310.47
30605914.0	310.25
30610915.0	310.4736
30615916.0	310.25
30620917.0	310.5
30625918.0	310.4968
30630919.0	310.4968
30635920.0	310.5
30640921.0	310.5
30645922.0	310.5
30650923.0	310.5
30655924.0	310.5
30660925.0	310.4996
30665926.0	310.5
30670927.0	310.28
30675928.0	310.5
30680929.0	310.5265
30685930.0	310.5004
30690931.0	310.5264
30695932.0	310.72
30700933.0	310.5004
30705934.0	310.5
30710935.0	310.75
30715936.0	310.5301
30720937.0	310.7499
30725938.0	310.75
30730939.0	310.75
30735940.0	310.75
30740941.0	310.75
30745942.0	310.7236
30750943.0	310.75
30755944.0	310.75
30760945.0	310.75
30765946.0	310.75
30770947.0	310.75
30775948.0	310.7764
30780949.0	310.7504
30785950.0	310.7535
30790951.0	310.7536
30795952.0	310.9731
30800953.0	310.9999
30805954.0	310.9732
30810955.0	311
30815956.0	310.9968
30820957.0	311
30825958.0	310.78
30830959.0	310.9996
30835960.0	311
30840961.0	311
30845962.0	311
30850966.0	311
30855967.0	311
30860968.0	311
30865969.0	311
30870970.0	311
30875971.0	311.0264
30880972.0	311
30885973.0	311
30890974.0	311
30895975.0	311.0031
30900976.0	311
30905977.0	311
30910978.0	311
30915979.0	311.2203
30920980.0	311.22
30925981.0	311.0035
30930982.0	311.2499
30935983.0	311.0269
30940984.0	311.2499
30945985.0	311.25
30950986.0	311.25
30955987.0	311.25
30960988.0	311.25
30965989.0	311.2627
30970990.0	311.25
30975991.0	311.25
30980992.0	311.25
30985993.0	311.25
30990994.0	311.25
30995995.0	311.25
31000996.0	311.4731
31005997.0	311.4699
31010998.0	311.5
31015999.0	311.25
31021000.0	311.4999
31026001.0	311.4968
31031002.0	311.5
31036003.0	311.5
31041004.0	311.4996
31046005.0	311.5
31051006.0	311.5001
31056007.0	311.5032
31061008.0	311.5
31066009.0	311.4999
31071010.0	311.5
31076011.0	311.7205
31081012.0	311.5
31086013.0	311.5
31091014.0	311.5
31096015.0	311.5001
31101016.0	311.7235
31106017.0	311.72
31111018.0	311.7496
31116019.0	311.5269
31121020.0	311.75
31126021.0	311.7492
31131022.0	311.75
31136023.0	311.75
31141024.0	311.7468
31146025.0	311.75
31151026.0	311.75
31156027.0	311.75
31161028.0	311.75
31166029.0	311.75
31171030.0	311.75
31176031.0	311.75
31181032.0	311.9968
31186033.0	311.9968
31191034.0	311.78
31196035.0	311.9995
31201036.0	311.9968
31206037.0	311.9735
31211038.0	310.8978
31216039.0	311.9736
31221040.0	312
31226041.0	312
31231042.0	312
31236043.0	312
31241044.0	312
31246045.0	312
31251046.0	312
31256047.0	312
31261048.0	311.9471
31266049.0	312.0265
31271050.0	312
31276051.0	312.0036
31281052.0	312.2236
31286053.0	312.2464
31291054.0	312.25
31296055.0	312.25
31301056.0	312.25
31306057.0	312.03
31311058.0	312.25
31316059.0	312.25
31321060.0	312.25
31326061.0	312.25
31331062.0	312.25
31336063.0	312.25
31341064.0	312.25
31346065.0	312.25
31351069.0	312.25
31356070.0	312.25
31361071.0	312.25
31366072.0	312.25
31371073.0	312.25
31376074.0	312.25
31381075.0	312.4705
31386076.0	312.4699
31391077.0	312.28
31396078.0	312.4999
31401079.0	312.5
31406080.0	312.4999
31411081.0	312.5
31416082.0	312.28
31421083.0	312.5
31426084.0	312.28
31431085.0	312.5
31436086.0	312.5
31441087.0	312.5
31446088.0	312.5
31451089.0	312.5
31456090.0	312.5
31461091.0	312.5
31466092.0	312.5
31471093.0	312.5
31476094.0	312.7235
31481095.0	312.5032
31486096.0	312.5297
31491097.0	312.53
31496098.0	312.5269
31501099.0	312.7495
31506100.0	312.7496
31511101.0	312.7235
31516102.0	312.75
31521103.0	312.75
31526104.0	312.75
31531105.0	312.75
31536106.0	312.9699
31541107.0	312.75
31546108.0	312.75
31551109.0	312.75
31556110.0	312.75
31561111.0	312.75
31566112.0	312.7764
31571113.0	312.75
31576114.0	312.75
31581115.0	312.7768
31586116.0	312.9964
31591117.0	313
31596118.0	312.75
31601119.0	312.9999
31606120.0	312.75
31611121.0	312.9965
31616122.0	312.7795
31621123.0	312.9703
31626124.0	313
31631125.0	312.9445
31636126.0	313
31641127.0	312.9996
31646128.0	313
31651129.0	312.78
31656130.0	313
31661131.0	313
31666132.0	313
31671133.0	313
31676134.0	313
31681135.0	313
31686136.0	313
31691137.0	313
31696138.0	313
31701139.0	313.2231
31706140.0	313.0264
31711141.0	313.2496
31716142.0	313.2235
31721143.0	313.25
31726144.0	313.25
31731145.0	313.25
31736146.0	313.25
31741147.0	313.2496
31746148.0	313.25
31751149.0	313.03
31756150.0	313.25
31761151.0	313.25
31766152.0	313.25
31771153.0	313.25
31776154.0	313.2499
31781155.0	313.25
31786156.0	313.25
31791157.0	313.25
31796158.0	313.25
31801159.0	313.2504
31806160.0	313.2504
31811161.0	313.2532
31816162.0	313.2504
31821163.0	313.4699
31826164.0	313.2796
31831165.0	313.4964
31836166.0	313.5
31841167.0	313.28
31846168.0	313.4996
31851172.0	313.5
31856173.0	313.5
31861174.0	313.5
31866175.0	313.5
31871176.0	313.5
31876177.0	313.5
31881178.0	313.5
31886179.0	313.5
31891180.0	313.5
31896181.0	313.5
31901182.0	313.5
31906183.0	313.5
31911184.0	313.7464
31916185.0	313.5
31921186.0	313.5
31926187.0	313.5035
31931188.0	313.5264
31936189.0	313.75
31941190.0	313.7465
31946191.0	313.75
31951192.0	313.7204
31956193.0	313.75
31961194.0	313.75
31966195.0	313.7499
31971196.0	313.7236
31976197.0	313.75
31981198.0	313.75
31986199.0	313.75
31991200.0	313.75
31996201.0	313.75
32001202.0	313.75
32006203.0	313.75
32011204.0	313.75
32016205.0	313.75
32021206.0	313.75
32026207.0	313.7532
32031208.0	313.9964
32036209.0	313.9969
32041210.0	313.9996
32046211.0	313.9996
32051212.0	313.974
32056213.0	313.78
32061214.0	314
32066215.0	314
32071216.0	313.9736
32076217.0	314
32081218.0	314
32086219.0	312.9002
32091220.0	314
32096221.0	314
32101222.0	314
32106223.0	314
32111224.0	314
32116225.0	314
32121226.0	313.9999
32126227.0	313.9999
32131228.0	314
32136229.0	313.9999
32141230.0	313.9999
32146231.0	313.9999
32151232.0	314
32156233.0	314.0004
32161234.0	314.0035
32166235.0	314.2203
32171236.0	314.0003
32176237.0	314.2231
32181238.0	314.2203
32186239.0	314.2464
32191240.0	314.0296
32196241.0	314.0296
32201242.0	314.2496
32206243.0	314.25
32211244.0	314.2496
32216245.0	314.25
32221246.0	314.2499
32226247.0	314.25
32231248.0	314.25
32236249.0	314.25
32241250.0	314.25
32246251.0	314.25
32251252.0	314.25
32256253.0	314.25
32261254.0	314.2504
32266255.0	314.2532
32271256.0	314.2769
32276257.0	314.2765
32281258.0	314.4704
32286259.0	314.47
32291260.0	314.4996
32296261.0	314.4996
32301262.0	314.5
32306263.0	314.4999
32311264.0	314.4999
32316265.0	314.5
32321266.0	314.5
32326267.0	314.5
32331268.0	314.5
32336269.0	314.5
32341270.0	314.5
32346271.0	314.5
32351275.0	314.5
32356276.0	314.5
32361277.0	314.5
32366278.0	314.4682
32371279.0	314.7464
32376280.0	314.5264
32381281.0	314.5264
32386282.0	314.5032
32391283.0	314.7464
32396284.0	314.5296
32401285.0	314.7203
32406286.0	314.53
32411287.0	314.53
32416288.0	314.0637
32421289.0	314.5297
32426290.0	314.75
32431291.0	314.75
32436292.0	314.75
32441293.0	314.7232
32446294.0	314.75
32451295.0	314.75
32456296.0	314.75
32461297.0	314.75
32466298.0	314.7496
32471299.0	314.75
32476300.0	314.75
32481301.0	314.75
32486302.0	314.75
32491303.0	314.7504
32496304.0	314.75
32501305.0	314.9996
32506306.0	314.7764
32511307.0	314.9732
32516308.0	314.7536
32521309.0	314.3365
32526310.0	314.78
32531311.0	314.9996
32536312.0	315
32541313.0	314.9933
32546314.0	315
32551315.0	314.9996
32556316.0	315
32561317.0	315
32566318.0	315
32571319.0	315
32576320.0	315
32581321.0	315
32586322.0	314.9968
32591323.0	315
32596324.0	315
32601325.0	315
32606326.0	315
32611327.0	315
32616328.0	315
32621329.0	315
32626330.0	315
32631331.0	315
32636332.0	315.0265
32641333.0	315
32646334.0	315.2464
32651335.0	315
32656336.0	315
32661337.0	315
32666338.0	315
32671339.0	315.2496
32676340.0	315.0264
32681341.0	315.0004
32686342.0	315.22
32691343.0	315.2464
32696344.0	315.2209
32701345.0	315.03
32706346.0	315.2235
32711347.0	315.0004
32716348.0	315.2236
32721349.0	315.2468
32726350.0	315.0301
32731351.0	315.2465
32736352.0	315.0032
32741353.0	315.0292
32746354.0	315.25
32751355.0	315.0032
32756356.0	315.25
32761357.0	315.25
32766358.0	315.25
32771359.0	315.25
32776360.0	315.25
32781361.0	315.25
32786362.0	315.25
32791363.0	315.25
32796364.0	315.25
32801365.0	315.25
32806366.0	315.25
32811367.0	315.25
32816368.0	315.25
32821369.0	315.25
32826370.0	315.25
32831371.0	315.25
32836372.0	315.25
32841373.0	315.25
32846374.0	315.25
32851378.0	315.0269
32856379.0	315.25
32861380.0	315.25
32866381.0	315.25
32871382.0	315.25
32876383.0	315.25
32881384.0	315.25
32886385.0	315.25
32891386.0	315.25
32896387.0	315.25
32901388.0	315.25
32906389.0	315.25
32911390.0	315.25
32916391.0	315.25
32921392.0	315.25
32926393.0	315.25
32931394.0	315.25
32936395.0	315.25
32941396.0	315.2764
32946397.0	315.25
32951398.0	315.25
32956399.0	315.2761
32961400.0	315.25
32966401.0	315.25
32971402.0	315.2536
32976403.0	315.4705
32981404.0	315.2769
32986405.0	315.2765
32991406.0	315.474
32996407.0	315.25
33001408.0	315.4996
33006409.0	315.2504
33011410.0	315.47
33016411.0	315.2768
33021412.0	315.4968
33026413.0	315.5
33031414.0	315.4736
33036415.0	315.4736
33041416.0	315.4964
33046417.0	315.4968
33051418.0	315.4968
33056419.0	315.5
33061420.0	315.5
33066421.0	315.5
33071422.0	315.5
33076423.0	315.4999
33081424.0	315.5
33086425.0	315.5
33091426.0	315.5
33096427.0	315.474
33101428.0	315.5
33106429.0	315.5
33111430.0	315.5
33116431.0	315.5
33121432.0	315.5
33126433.0	315.5
33131434.0	315.4999
33136435.0	315.5
33141436.0	315.5
33146437.0	315.5
33151438.0	315.4735
33156439.0	315.5
33161440.0	315.5
33166441.0	315.5
33171442.0	315.5
33176443.0	315.5
33181444.0	315.5
33186445.0	315.5
33191446.0	315.5
33196447.0	315.5
33201448.0	315.5
33206449.0	315.5
33211450.0	315.5
33216451.0	315.5
33221452.0	315.5
33226453.0	315.5
33231454.0	315.5
33236455.0	315.5
33241456.0	315.5
33246457.0	315.5
33251458.0	315.5
33256459.0	315.474
33261460.0	315.5
33266461.0	315.5
33271462.0	315.5
33276463.0	315.5
33281464.0	315.5
33286465.0	315.5
33291466.0	315.5
33296467.0	315.4736
33301468.0	315.5
33306469.0	315.5
33311470.0	315.5
33316471.0	315.5
33321472.0	315.5
33326473.0	315.5
33331474.0	315.5
33336475.0	315.5
33341476.0	315.5
33346477.0	315.5
33351481.0	315.5
33356482.0	315.5
33361483.0	315.5
33366484.0	315.5
33371485.0	315.5
33376486.0	315.5
33381487.0	315.5
33386488.0	315.5
33391489.0	315.5
33396490.0	315.72
33401491.0	315.5
33406492.0	315.5
33411493.0	315.5
33416494.0	315.5
33421495.0	315.5
33426496.0	315.5
33431497.0	315.5
33436498.0	315.5
33441499.0	315.5
33446500.0	315.5
33451501.0	315.72
33456502.0	315.72
33461503.0	315.5
33466504.0	315.5032
33471505.0	315.5
33476506.0	315.5
33481507.0	315.5
33486508.0	315.5
33491509.0	315.5004
33496510.0	315.0601
33501511.0	315.72
33506512.0	315.5
33511513.0	315.5004
33516514.0	315.5004
33521515.0	315.5
33526516.0	315.5
33531517.0	315.5
33536518.0	315.5004
33541519.0	315.5
33546520.0	315.7464
33551521.0	315.5004
33556522.0	315.5265
33561523.0	315.53
33566524.0	315.5297
33571525.0	315.5004
33576526.0	315.5265
33581527.0	315.7204
33586528.0	315.7209
33591529.0	315.7204
33596530.0	315.75
33601531.0	315.724
33606532.0	315.75
33611533.0	315.7203
33616534.0	315.7496
33621535.0	315.7496
33626536.0	315.7468
33631537.0	315.75
33636538.0	315.75
33641539.0	315.75
33646540.0	315.7236
33651541.0	315.53
33656542.0	315.5268
33661543.0	315.53
33666544.0	315.75
33671545.0	315.75
33676546.0	315.7232
33681547.0	315.75
33686548.0	315.5036
33691549.0	315.75
33696550.0	315.75
33701551.0	315.75
33706552.0	315.75
33711553.0	315.75
33716554.0	315.53
33721555.0	315.53
33726556.0	315.75
33731557.0	315.7236
33736558.0	315.75
33741559.0	315.75
33746560.0	315.75
33751561.0	315.75
33756562.0	315.75
33761563.0	315.75
33766564.0	315.7235
33771565.0	315.75
33776566.0	315.75
33781567.0	315.75
33786568.0	315.75
33791569.0	315.75
33796570.0	315.75
33801571.0	315.75
33806572.0	315.75
33811573.0	315.7235
33816574.0	315.75
33821575.0	315.75
33826576.0	315.75
33831577.0	315.75
33836578.0	315.97
33841579.0	315.75
33846580.0	315.7532
33851584.0	315.7501
33856585.0	315.75
33861586.0	315.75
33866587.0	315.7496
33871588.0	315.75
33876589.0	315.75
33881590.0	315.75
33886591.0	315.75
33891592.0	315.75
33896593.0	315.75
33901594.0	315.75
33906595.0	315.7501
33911596.0	315.75
33916597.0	315.75
33921598.0	315.75
33926599.0	315.75
33931600.0	315.75
33936601.0	315.75
33941602.0	315.75
33946603.0	315.7764
33951604.0	315.75
33956605.0	315.75
33961606.0	315.7536
33966607.0	315.97
33971608.0	315.75
33976609.0	315.75
33981610.0	315.75
33986611.0	315.7504
33991612.0	315.7531
33996613.0	315.75
34001614.0	315.75
34006615.0	315.75
34011616.0	315.75
34016617.0	315.7532
34021618.0	315.75
34026619.0	315.9731
34031620.0	315.7501
34036621.0	315.75
34041622.0	315.7504
34046623.0	315.75
34051624.0	315.7501
34056625.0	315.75
34061626.0	315.7764
34066627.0	315.75
34071628.0	315.7761
34076629.0	315.75
34081630.0	315.7532
34086631.0	315.75
34091632.0	315.75
34096633.0	315.75
34101634.0	315.7764
34106635.0	315.7532
34111636.0	315.75
34116637.0	315.75
34121638.0	315.75
34126639.0	315.9704
34131640.0	315.7236
34136641.0	315.9703
34141642.0	315.7765
34146643.0	315.7769
34151644.0	315.75
34156645.0	315.75
34161646.0	315.97
34166647.0	315.75
34171648.0	315.7536
34176649.0	315.75
34181650.0	315.7532
34186651.0	315.7501
34191652.0	315.97
34196653.0	315.7532
34201654.0	315.97
34206655.0	315.9968
34211656.0	315.7472
34216657.0	315.7532
34221658.0	315.7501
34226659.0	315.9969
34231660.0	315.9968
34236661.0	315.78
34241662.0	315.7536
34246663.0	315.7765
34251664.0	314.0204
34256665.0	315.7769
34261666.0	316
34266667.0	315.7532
34271668.0	315.9703
34276669.0	315.7769
34281670.0	315.9735
34286671.0	315.7765
34291672.0	315.9968
34296673.0	315.7801
34301674.0	315.9732
34306675.0	315.7801
34311676.0	315.9968
34316677.0	315.9996
34321678.0	315.7768
34326679.0	315.9968
34331680.0	315.7801
34336681.0	315.9996
34341682.0	315.9968
34346683.0	315.7532
34351687.0	315.9968
34356688.0	315.9968
34361689.0	316
34366690.0	315.9965
34371691.0	316
34376692.0	315.7801
34381693.0	315.9969
34386694.0	316
34391695.0	315.9999
34396696.0	316
34401697.0	315.9736
34406698.0	316
34411699.0	315.9968
34416700.0	316
34421701.0	315.7536
34426702.0	316
34431703.0	316
34436704.0	316
34441705.0	316
34446706.0	316
34451707.0	315.9471
34456708.0	316
34461709.0	316
34466710.0	315.9996
34471711.0	316
34476712.0	316
34481713.0	316
34486714.0	316
34491715.0	315.974
34496716.0	315.7801
34501717.0	316
34506718.0	316
34511719.0	316
34516720.0	316
34521721.0	316
34526722.0	316
34531723.0	316
34536724.0	316
34541725.0	316
34546726.0	316
34551727.0	316
34556728.0	316
34561729.0	316
34566730.0	316
34571731.0	316
34576732.0	316
34581733.0	316
34586734.0	316
34591735.0	316
34596736.0	316
34601737.0	316
34606738.0	316
34611739.0	316.2199
34616740.0	316
34621741.0	316
34626742.0	316
34631743.0	316
34636744.0	316.0032
34641745.0	316
34646746.0	315.9968
34651747.0	316.0004
34656748.0	316.0001
34661749.0	316.2199
34666750.0	316.2199
34671751.0	316.2231
34676752.0	316.0001
34681753.0	316
34686754.0	316.0001
34691755.0	316.2205
34696756.0	316.2236
34701757.0	316.0032
34706758.0	316.2231
34711759.0	316.0032
34716760.0	316.2496
34721761.0	316.2199
34726762.0	316.25
34731763.0	316.0036
34736764.0	316.25
34741765.0	316.0004
34746766.0	316.2464
34751767.0	316.25
34756768.0	316.2496
34761769.0	316.25
34766770.0	316.22
34771771.0	316.25
34776772.0	316.2236
34781773.0	316.25
34786774.0	316.25
34791775.0	316.25
34796776.0	316.25
34801777.0	316.25
34806778.0	316.25
34811779.0	316.2468
34816780.0	316.25
34821781.0	316.03
34826782.0	316.25
34831783.0	316.2496
34836784.0	316.25
34841785.0	316.25
34846786.0	316.25
34851790.0	316.03
34856791.0	316.2496
34861792.0	316.25
34866793.0	316.25
34871794.0	316.25
